unique_plot,station,plot,coupe,location,climate_recorded,logged,history,logging_method,logging_intensity,logging_year,latco,longco,census
61_2,61,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
61_3,61,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
62_1,62,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
62_2,62,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
62_3,62,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
63_1,63,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
63_2,63,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
63_3,63,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
64_1,64,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
64_2,64,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
64_3,64,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
65_1,65,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
65_2,65,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
65_3,65,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
66_1,66,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
66_2,66,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
66_3,66,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
67_1,67,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
67_2,67,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
67_3,67,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
68_1,68,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
68_2,68,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
68_3,68,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
69_1,69,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
69_2,69,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
69_3,69,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
70_1,70,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
70_2,70,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
70_3,70,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
71_1,71,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
71_2,71,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
71_3,71,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
72_1,72,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
72_2,72,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
72_3,72,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
73_1,73,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
73_2,73,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
73_3,73,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
74_1,74,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
74_2,74,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
74_3,74,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
75_1,75,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
75_2,75,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
75_3,75,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
76_1,76,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
76_2,76,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
76_3,76,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
77_1,77,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
77_2,77,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
77_3,77,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
78_1,78,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
78_2,78,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
78_3,78,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
79_1,79,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
79_2,79,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
79_3,79,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
80_1,80,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
80_2,80,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
80_3,80,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
81_1,81,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
81_2,81,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
81_3,81,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
82_1,82,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
82_2,82,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
82_3,82,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
83_1,83,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
83_2,83,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
83_3,83,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
84_1,84,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
84_2,84,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
84_3,84,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
85_1,85,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
85_2,85,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
85_3,85,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
86_1,86,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
86_2,86,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
86_3,86,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
87_1,87,1,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
87_2,87,2,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
87_3,87,3,50ha,50ha,no,no,Unlogged,Unlogged,NA,NA,NA,NA,3
88_1,88,1,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
88_2,88,2,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
88_3,88,3,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
89_1,89,1,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
89_2,89,2,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
89_3,89,3,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
90_1,90,1,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
90_2,90,2,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
90_3,90,3,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
91_1,91,1,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
91_2,91,2,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
91_3,91,3,c83,1983_1,yes,yes,ActiveRestoration,Tractor,98.81,1983,547178,596350,3
92_1,92,1,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
92_2,92,2,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
92_3,92,3,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
93_1,93,1,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
93_2,93,2,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
93_3,93,3,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
94_1,94,1,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
94_2,94,2,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
94_3,94,3,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
95_1,95,1,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
95_2,95,2,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
95_3,95,3,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
96_1,96,1,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
96_2,96,2,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
96_3,96,3,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
97_1,97,1,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
97_2,97,2,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
97_3,97,3,c82,1982_1,no,yes,ActiveRestoration,Tractor,126,1982,543049,595110,3
98_1,98,1,c93,1983_3,no,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
98_2,98,2,c93,1983_3,no,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
98_3,98,3,c93,1983_3,no,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
99_1,99,1,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
99_2,99,2,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
99_3,99,3,c93,1983_3,yes,yes,ActiveRestoration,Tractor,91.76,1983,545793,596622,3
100_1,100,1,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
100_2,100,2,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
100_3,100,3,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
101_1,101,1,c88,LP1,no,NA,NA,NA,NA,NA,NA,NA,3
101_2,101,2,c88,LP1,no,NA,NA,NA,NA,NA,NA,NA,3
101_3,101,3,c88,LP1,no,NA,NA,NA,NA,NA,NA,NA,3
102_1,102,1,c88,LP2,no,NA,NA,NA,NA,NA,NA,NA,3
102_2,102,2,c88,LP2,no,NA,NA,NA,NA,NA,NA,NA,3
102_3,102,3,c88,LP2,no,NA,NA,NA,NA,NA,NA,NA,3
103_1,103,1,c88,LP3,no,NA,NA,NA,NA,NA,NA,NA,3
103_2,103,2,c88,LP3,no,NA,NA,NA,NA,NA,NA,NA,3
103_3,103,3,c88,LP3,no,NA,NA,NA,NA,NA,NA,NA,3
104_1,104,1,c88,LP4,no,NA,NA,NA,NA,NA,NA,NA,3
104_2,104,2,c88,LP4,no,NA,NA,NA,NA,NA,NA,NA,3
104_3,104,3,c88,LP4,no,NA,NA,NA,NA,NA,NA,NA,3
105_1,105,1,c88,LP5,no,NA,NA,NA,NA,NA,NA,NA,3
105_2,105,2,c88,LP5,no,NA,NA,NA,NA,NA,NA,NA,3
105_3,105,3,c88,LP5,no,NA,NA,NA,NA,NA,NA,NA,3
106_1,106,1,c88,LP6,no,NA,NA,NA,NA,NA,NA,NA,3
106_2,106,2,c88,LP6,no,NA,NA,NA,NA,NA,NA,NA,3
106_3,106,3,c88,LP6,no,NA,NA,NA,NA,NA,NA,NA,3
107_1,107,1,c88,LP7,no,NA,NA,NA,NA,NA,NA,NA,3
107_2,107,2,c88,LP7,no,NA,NA,NA,NA,NA,NA,NA,3
107_3,107,3,c88,LP7,no,NA,NA,NA,NA,NA,NA,NA,3
108_1,108,1,c88,LP8,no,NA,NA,NA,NA,NA,NA,NA,3
108_2,108,2,c88,LP8,no,NA,NA,NA,NA,NA,NA,NA,3
108_3,108,3,c88,LP8,no,NA,NA,NA,NA,NA,NA,NA,3
109_1,109,1,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
109_2,109,2,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
109_3,109,3,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
110_1,110,1,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
110_2,110,2,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
110_3,110,3,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
111_1,111,1,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
111_2,111,2,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
111_3,111,3,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
112_1,112,1,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
112_2,112,2,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
112_3,112,3,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
113_1,113,1,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
113_2,113,2,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
113_3,113,3,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
114_1,114,1,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
114_2,114,2,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
114_3,114,3,c81,1981_3,no,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
115_1,115,1,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
115_2,115,2,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
115_3,115,3,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
116_1,116,1,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
116_2,116,2,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
116_3,116,3,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
117_1,117,1,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
117_2,117,2,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
117_3,117,3,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
118_1,118,1,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
118_2,118,2,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
118_3,118,3,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
119_1,119,1,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
119_2,119,2,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
119_3,119,3,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
120_1,120,1,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
120_2,120,2,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
120_3,120,3,c81,1981_4,no,yes,NaturalRegeneration,Tractor,62.75,1981,551169,596933,3
121_1,121,1,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
121_2,121,2,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
121_3,121,3,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
122_1,122,1,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
122_2,122,2,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
122_3,122,3,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
123_1,123,1,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
123_2,123,2,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
123_3,123,3,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
124_1,124,1,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
124_2,124,2,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
124_3,124,3,c81,1981_1,yes,yes,ActiveRestoration,Tractor,51.6,1981,550427,596926,3
125_1,125,1,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
125_2,125,2,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
125_3,125,3,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
126_1,126,1,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
126_2,126,2,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
126_3,126,3,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
127_1,127,1,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
127_2,127,2,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
127_3,127,3,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
128_1,128,1,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
128_2,128,2,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
128_3,128,3,c88,1988_1,no,yes,ActiveRestoration,Tractor,42.49,1988,548633,594907,3
129_1,129,1,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
129_2,129,2,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
129_3,129,3,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
130_1,130,1,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
130_2,130,2,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
130_3,130,3,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
131_1,131,1,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
131_2,131,2,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
131_3,131,3,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
132_1,132,1,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
132_2,132,2,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
132_3,132,3,c88,1988_2,no,yes,ActiveRestoration,Tractor,82.55,1988,548005,594621,3
133_1,133,1,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
133_2,133,2,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
133_3,133,3,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
134_1,134,1,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
134_2,134,2,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
134_3,134,3,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
135_1,135,1,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
135_2,135,2,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
135_3,135,3,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
136_1,136,1,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
136_2,136,2,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
136_3,136,3,c88,1988_5,yes,yes,ActiveRestoration,Tractor,109.73,1988,550985,595048,3
137_1,137,1,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
137_2,137,2,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
137_3,137,3,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
138_1,138,1,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
138_2,138,2,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
138_3,138,3,c88,1988_3,no,yes,ActiveRestoration,High_Lead,309.56,1988,550718,593690,3
139_1,139,1,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
139_2,139,2,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
139_3,139,3,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
140_1,140,1,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
140_2,140,2,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
140_3,140,3,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
141_1,141,1,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
141_2,141,2,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
141_3,141,3,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
142_1,142,1,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
142_2,142,2,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
142_3,142,3,c89,1989_4,no,yes,NaturalRegeneration,Tractor,89.15,1989,551388,589382,3
143_1,143,1,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
143_2,143,2,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
143_3,143,3,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
144_1,144,1,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
144_2,144,2,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
144_3,144,3,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
145_1,145,1,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
145_2,145,2,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
145_3,145,3,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
146_1,146,1,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
146_2,146,2,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
146_3,146,3,c89,1989_3,yes,yes,ActiveRestoration,Tractor,72.09,1989,551618,590225,3
147_1,147,1,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
147_2,147,2,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
147_3,147,3,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
148_1,148,1,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
148_2,148,2,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
148_3,148,3,c81,1981_5,no,yes,ActiveRestoration,Tractor,79.4,1981,550703,599637,3
149_1,149,1,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
149_2,149,2,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
149_3,149,3,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
150_1,150,1,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
150_2,150,2,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
150_3,150,3,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
151_1,151,1,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
151_2,151,2,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
151_3,151,3,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
152_1,152,1,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
152_2,152,2,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
152_3,152,3,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
153_1,153,1,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
153_2,153,2,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
153_3,153,3,c88,1988_4,yes,yes,NaturalRegeneration,Tractor,128.2,1988,550426,592305,3
154_1,154,1,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
154_2,154,2,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
154_3,154,3,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
155_1,155,1,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
155_2,155,2,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
155_3,155,3,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
156_1,156,1,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
156_2,156,2,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
156_3,156,3,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
