station,latco,longco,surveyed,tree_number,diameter_mm,height_m,species_code,family,genus,species,fgeocode,genusCorr,speciesCorr,wooddensity
83,547965.5758,587908.422,2016,-43346,374,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
26,548165.5758,588108.422,2016,-43603,430,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
30,547665.5758,588108.422,2016,-43057,281,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
8,547665.5758,588208.422,2016,-43048,215,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
34,547915.5758,588158.422,2016,-43277,217,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
84,548015.5758,587858.422,2016,-43378,244,NA,Sapindaceae_Dimocarpus_longan,Sapindaceae,Dimocarpus,longan,DIM1LO,Dimocarpus,longan,0.7
71,547415.5758,587958.422,2016,-22557,478,NA,Malvaceae_Brownlowia_peltata,Malvaceae,Brownlowia,peltata,BROWPE,Brownlowia,peltata,0.47
22,548245.5758,588108.422,2016,-26484,201,NA,Malvaceae_Brownlowia_peltata,Malvaceae,Brownlowia,peltata,BROWPE,Brownlowia,peltata,0.47
68,547515.5758,587858.422,2016,-192483,312,NA,Dipterocarpaceae_Shorea_gibbosa,Dipterocarpaceae,Shorea,gibbosa,SHORGI,Shorea,gibbosa,0.455
69,547565.5758,587908.422,2016,-192250,336,NA,Dipterocarpaceae_Shorea_faguetiana,Dipterocarpaceae,Shorea,faguetiana,SHORFA,Shorea,faguetiana,0.48
81,547865.5758,587908.422,2016,-196295,1025,NA,Dipterocarpaceae_Shorea_seminis,Dipterocarpaceae,Shorea,seminis,SHORSE,Shorea,seminis,0.72
59,547815.5758,588058.422,2016,-196202,220,NA,Dipterocarpaceae_Shorea_seminis,Dipterocarpaceae,Shorea,seminis,SHORSE,Shorea,seminis,0.72
62,547965.5758,588008.422,2016,-196674,210,NA,Dipterocarpaceae_Shorea_seminis,Dipterocarpaceae,Shorea,seminis,SHORSE,Shorea,seminis,0.72
52,548315.5758,587958.422,2016,-197492,1200,NA,Dipterocarpaceae_Shorea_symingtonii,Dipterocarpaceae,Shorea,symingtonii,SHORSY,Shorea,symingtonii,0.583246313
71,547415.5758,587958.422,2016,-197089,276,NA,Dipterocarpaceae_Shorea_symingtonii,Dipterocarpaceae,Shorea,symingtonii,SHORSY,Shorea,symingtonii,0.583246313
72,547615.5758,587958.422,2016,-197107,207,NA,Dipterocarpaceae_Shorea_symingtonii,Dipterocarpaceae,Shorea,symingtonii,SHORSY,Shorea,symingtonii,0.583246313
48,548165.5758,588008.422,2016,-42563,279,NA,Sapindaceae_Dimocarpus_dentatus,Sapindaceae,Dimocarpus,dentatus,DIM1DE,Dimocarpus,dentatus,0.7
39,547415.5758,588058.422,2016,-42328,235,NA,Sapindaceae_Dimocarpus_dentatus,Sapindaceae,Dimocarpus,dentatus,DIM1DE,Dimocarpus,dentatus,0.7
25,547615.5758,588158.422,2016,-42403,208,NA,Sapindaceae_Dimocarpus_dentatus,Sapindaceae,Dimocarpus,dentatus,DIM1DE,Dimocarpus,dentatus,0.7
25,547615.5758,588158.422,2016,-27343,213,NA,Anacardiaceae_Buchanania_sessilifolia,Anacardiaceae,Buchanania,sessilifolia,BUCHSE,Buchanania,sessilifolia,0.425
